transaction_id,customer_id,timestamp,amount,merchant_category,location_country,card_present,is_fraud,datetime,hour_of_day,day_of_week,weekend,customer_avg_monthly_spending,amount_to_avg_ratio,transaction_velocity,days_since_last_transaction
T00001738,2353,1742787842,252.66862013613363,grocery,Poland,True,0,2025-03-24 03:44:02,3,0,0,225.0894167646214,1.1225255445943605,2,3
T00002903,6032,1740911965,114.22126959250099,restaurant,Poland,True,0,2025-03-02 10:39:25,10,6,1,270.9031204292041,0.42163142828157557,5,16
T00000859,5110,1742864065,36.98793723897375,entertainment,Poland,False,0,2025-03-25 00:54:25,0,1,0,113.85931857151543,0.32485647817874036,5,10
T00004275,3006,1741212153,42.58132036242512,grocery,Poland,False,0,2025-03-05 22:02:33,22,2,0,218.47640864950773,0.194901228126358,6,1
T00001362,8043,1741547015,64.77855875788924,transport,France,True,0,2025-03-09 19:03:35,19,6,1,49.98813718365508,1.2958786305617782,6,23
T00001335,9725,1742012607,103.79091565138096,grocery,Poland,False,0,2025-03-15 04:23:27,4,5,1,211.6793591937639,0.49032138063293346,9,7
T00004520,4565,1740870293,6.26057192950174,grocery,Poland,True,0,2025-03-01 23:04:53,23,5,1,80.6733544941011,0.0776039619123501,3,1
T00005483,3851,1741385754,40.0691357834158,transport,Poland,True,0,2025-03-07 22:15:54,22,4,0,161.42756314309517,0.24821743575412264,7,11
T00003506,7873,1741776442,38.686242658110054,grocery,Germany,True,0,2025-03-12 10:47:22,10,2,0,294.64220975236964,0.13129905145166976,4,28
T00005466,1360,1743411615,89.76582410826305,grocery,Poland,True,0,2025-03-31 09:00:15,9,0,0,86.34621647335632,1.0396034449982172,2,17
T00002708,5333,1742394283,57.11030689101407,restaurant,Spain,True,0,2025-03-19 14:24:43,14,2,0,99.03755682157954,0.5766530266280777,8,24
T00001728,6150,1742115962,37.16278147630074,grocery,Spain,True,0,2025-03-16 09:06:02,9,6,1,129.67266161658182,0.2865891778036009,2,3
T00002230,2482,1741402724,19.57263183381775,grocery,Poland,False,0,2025-03-08 02:58:44,2,5,1,115.84434410911794,0.16895630066653564,6,8
T00008086,2120,1741785894,82.22398225243458,online_retail,Poland,False,0,2025-03-12 13:24:54,13,2,0,245.46526630180475,0.33497196361516357,8,19
T00002872,8669,1742922552,231.79638870750543,restaurant,Poland,True,0,2025-03-25 17:09:12,17,1,0,87.72541065489989,2.642294712296778,7,4
T00009783,4934,1741156517,43.75917563856049,entertainment,Poland,True,0,2025-03-05 06:35:17,6,2,0,170.39598341918384,0.25680872729793414,7,14
T00006902,3772,1742514762,8.736510339880697,transport,Poland,True,0,2025-03-20 23:52:42,23,3,0,110.57608484084714,0.07900904026811233,2,8
T00001182,5673,1741339902,163.1229503620889,online_retail,Poland,False,0,2025-03-07 09:31:42,9,4,0,162.5415888384644,1.0035766939881599,6,13
T00007154,8056,1743117491,61.36111395965958,restaurant,Poland,True,0,2025-03-27 23:18:11,23,3,0,86.31336998947066,0.7109108816762109,6,27
T00009559,2561,1741676329,166.20532612800736,entertainment,Poland,True,0,2025-03-11 06:58:49,6,1,0,177.80832277193906,0.9347443558150315,6,23
T00003919,3934,1742505244,9.780625083136295,grocery,Poland,True,0,2025-03-20 21:14:04,21,3,0,109.6172746125933,0.08922521671609462,3,12
T00009492,4460,1741944010,148.37910929458877,restaurant,Poland,True,0,2025-03-14 09:20:10,9,4,0,129.30086466703622,1.147549242432996,6,6
T00000998,6478,1740969840,11.817192073247906,grocery,France,False,0,2025-03-03 02:44:00,2,0,0,104.86279157598963,0.11269194626279319,8,29
T00007426,9310,1740909999,59.33714632817223,restaurant,Poland,True,0,2025-03-02 10:06:39,10,6,1,166.05767104091146,0.3573285471018885,2,29
T00002334,8189,1742644415,69.3370049913742,restaurant,Spain,True,0,2025-03-22 11:53:35,11,5,1,64.80819897619756,1.069880139962537,6,28
T00000100,3662,1743325745,66.0601374225585,grocery,Poland,True,0,2025-03-30 09:09:05,9,6,1,81.56682598767121,0.8098897636711212,2,18
T00000651,9623,1743411845,109.90769564317128,grocery,Poland,False,0,2025-03-31 09:04:05,9,0,0,184.86076142524897,0.5945431296279389,1,11
T00006691,4206,1742696773,76.3630856487503,utilities,France,True,0,2025-03-23 02:26:13,2,6,1,190.81976345083217,0.4001843638613801,3,20
T00008276,2669,1741627436,65.94816314373963,grocery,Poland,False,0,2025-03-10 17:23:56,17,0,0,126.69012132807116,0.5205470043947876,7,6
T00005439,2279,1742065828,15.108187892428443,utilities,Poland,True,0,2025-03-15 19:10:28,19,5,1,151.00582968623968,0.10005036178947711,3,3
T00008947,7950,1741900388,681.8171865432996,transport,Poland,False,0,2025-03-13 21:13:08,21,3,0,204.68107909015748,3.331119757498319,5,28
T00006165,3010,1742026906,103.54371547112737,entertainment,Poland,True,0,2025-03-15 08:21:46,8,5,1,142.31998313970132,0.7275416507707765,5,20
T00008220,6966,1741015482,49.813544420590446,grocery,Poland,True,0,2025-03-03 15:24:42,15,0,0,132.95268026319778,0.37467123131310937,3,7
T00001718,7642,1742716887,104.73764552522996,utilities,Poland,True,0,2025-03-23 08:01:27,8,6,1,60.189563216769,1.740129682417262,1,25
T00007618,5918,1741298017,118.70658770602833,online_retail,Poland,False,0,2025-03-06 21:53:37,21,3,0,174.47298180181687,0.6803723217206584,4,20
T00003398,4454,1741604182,370.7011317038783,grocery,UK,True,0,2025-03-10 10:56:22,10,0,0,157.35904853147463,2.3557662248429994,9,17
T00005665,9278,1741403138,34.215768640845596,restaurant,France,True,0,2025-03-08 03:05:38,3,5,1,205.2088125019829,0.16673635124960814,5,7
T00008001,4645,1743080091,82.81880567785336,grocery,Poland,True,0,2025-03-27 12:54:51,12,3,0,144.71043949356306,0.5723070565447165,8,26
T00002839,2738,1742820866,121.43715174634586,utilities,Poland,True,0,2025-03-24 12:54:26,12,0,0,129.28213899598344,0.9393188625237604,1,6
T00004258,5802,1741705678,40.455492800984004,transport,Poland,True,0,2025-03-11 15:07:58,15,1,0,63.56015315928713,0.6364914304029304,4,14
T00008065,5561,1740862278,60.780485182793825,grocery,Poland,True,0,2025-03-01 20:51:18,20,5,1,50.6184618675095,1.2007572522034105,9,16
T00006835,9269,1741668988,145.0687734739479,entertainment,Poland,True,0,2025-03-11 04:56:28,4,1,0,149.5770825139516,0.9698596271284862,4,16
T00003899,9870,1741932951,22.68114381917355,utilities,Germany,False,0,2025-03-14 06:15:51,6,4,0,127.85134977239959,0.17740245886766484,3,5
T00001735,6468,1742902542,94.42089329012111,online_retail,Poland,True,0,2025-03-25 11:35:42,11,1,0,184.91729948514435,0.5106114655200584,9,28
T00005435,7540,1742444416,158.68368312468584,restaurant,Poland,False,0,2025-03-20 04:20:16,4,3,0,123.95532182540138,1.2801683767010945,1,24
T00003322,7633,1743192019,64.29246966915467,transport,Poland,False,0,2025-03-28 20:00:19,20,4,0,208.56048714286138,0.30826773829462295,9,23
T00008790,2908,1741848472,96.9571189663303,restaurant,Poland,False,0,2025-03-13 06:47:52,6,3,0,132.16071976255895,0.7336303792876149,6,17
T00000163,8840,1742864445,107.96226477253435,grocery,Poland,True,0,2025-03-25 01:00:45,1,1,0,212.12408854295123,0.5089580608883747,3,14
T00001312,6145,1743405773,30.658612024759226,grocery,Poland,False,0,2025-03-31 07:22:53,7,0,0,106.88628354619595,0.2868339230029329,5,15
T00007926,5319,1743116652,22.767351905997838,entertainment,Poland,True,0,2025-03-27 23:04:12,23,3,0,129.36675088379707,0.175990753037065,8,25
T00008147,7349,1741326396,28.274441472204245,restaurant,Poland,True,0,2025-03-07 05:46:36,5,4,0,161.7470145169289,0.17480657406041308,6,0
T00008318,1456,1742496466,79.08711186502201,restaurant,Poland,False,0,2025-03-20 18:47:46,18,3,0,138.16243475407816,0.5724212374064839,9,4
T00005918,1774,1741602282,42.46855017317141,transport,Poland,True,0,2025-03-10 10:24:42,10,0,0,368.84278192162947,0.1151399790228103,1,29
T00001942,3194,1741376627,34.369382557489565,online_retail,Spain,True,0,2025-03-07 19:43:47,19,4,0,112.31012240987916,0.3060221271245478,3,28
T00000970,5203,1741722982,53.41137235869101,grocery,France,False,0,2025-03-11 19:56:22,19,1,0,225.83921694610243,0.23650176032729464,4,16
T00003078,9607,1741072470,126.12281169165338,restaurant,Poland,False,0,2025-03-04 07:14:30,7,1,0,91.25242641398704,1.3821310473375146,2,5
T00008502,8782,1742766370,193.45137816354938,utilities,Poland,True,0,2025-03-23 21:46:10,21,6,1,377.08588675440234,0.5130167554893007,3,12
T00005187,7369,1742969741,671.2894663678017,transport,Poland,False,0,2025-03-26 06:15:41,6,2,0,137.42209134505669,4.884873020031718,3,7
T00008371,6606,1741343339,78.43055364169943,entertainment,France,False,0,2025-03-07 10:28:59,10,4,0,137.31020028459375,0.571192478629713,5,13
T00005355,4680,1743206251,37.45618776885702,utilities,Poland,False,0,2025-03-28 23:57:31,23,4,0,163.45770391623086,0.22914911240924224,3,1
T00003410,7303,1742669827,64.8625675664962,grocery,Germany,True,0,2025-03-22 18:57:07,18,5,1,93.17819625212886,0.6961131485201322,4,27
T00003728,1648,1742051050,63.265334479321474,restaurant,Poland,False,0,2025-03-15 15:04:10,15,5,1,150.5859387278021,0.420127768992292,9,18
T00007806,7160,1742495958,44.103682330471386,restaurant,Germany,True,0,2025-03-20 18:39:18,18,3,0,47.34417958691879,0.9315544743890175,5,9
T00001803,9921,1742693338,29.403111015009383,grocery,Poland,True,0,2025-03-23 01:28:58,1,6,1,271.06884830495767,0.10847100726945325,1,24
T00005955,5519,1743333669,39.22018123647817,online_retail,Poland,True,0,2025-03-30 11:21:09,11,6,1,197.8962442171567,0.1981855764450024,5,5
T00001170,1957,1742975836,24.2844830499101,grocery,Poland,True,0,2025-03-26 07:57:16,7,2,0,110.69826093698948,0.21937547025904103,5,5
T00006783,3697,1742346608,89.7518029617959,grocery,Poland,True,0,2025-03-19 01:10:08,1,2,0,336.5138967442826,0.2667105395353061,6,11
T00004058,1370,1741114621,162.9472381904652,restaurant,Poland,True,0,2025-03-04 18:57:01,18,1,0,207.8289680178119,0.784044879520837,1,16
T00005216,8946,1742048684,138.93904335953326,restaurant,Poland,True,0,2025-03-15 14:24:44,14,5,1,42.16523556240823,3.295108909183997,3,6
T00009857,8565,1741045372,115.53273133686444,grocery,Spain,True,0,2025-03-03 23:42:52,23,0,0,74.33246241671776,1.5542702014790315,8,14
T00002080,2160,1742310052,132.0242138811673,online_retail,Poland,True,0,2025-03-18 15:00:52,15,1,0,205.60620738506626,0.6421217314412492,3,0
T00009844,3842,1743111407,37.98492579570823,grocery,Poland,True,0,2025-03-27 21:36:47,21,3,0,178.35962701796018,0.21296818361188477,9,2
T00007362,6831,1741336658,93.11084921559704,online_retail,Poland,False,0,2025-03-07 08:37:38,8,4,0,204.31214011336843,0.4557284220307801,4,18
T00007330,5311,1743398931,43.59791557228926,grocery,Poland,True,0,2025-03-31 05:28:51,5,0,0,125.99626314577105,0.34602546523025657,1,19
T00004321,6324,1741776398,42.09579944517234,grocery,Poland,True,0,2025-03-12 10:46:38,10,2,0,124.98277433467621,0.3368128101593353,6,24
T00009786,5939,1742653984,48.53409493272252,online_retail,Poland,False,0,2025-03-22 14:33:04,14,5,1,407.6747312643701,0.11905102575820178,1,17
T00009558,1639,1741907019,34.816622675209786,entertainment,Poland,True,0,2025-03-13 23:03:39,23,3,0,171.16385297018752,0.20341107115223664,5,10
T00008207,3771,1742466375,161.02845499563222,restaurant,Poland,True,0,2025-03-20 10:26:15,10,3,0,279.3078110240251,0.5765268590421951,9,20
T00006043,7888,1741602083,227.84564694407874,grocery,Poland,True,0,2025-03-10 10:21:23,10,0,0,261.2794977347958,0.8720379858328833,3,23
T00004868,8031,1741008117,52.63840113688738,grocery,Poland,True,0,2025-03-03 13:21:57,13,0,0,178.2273319461583,0.29534415716209683,3,11
T00002131,5933,1743412632,144.59786953728428,restaurant,Poland,True,0,2025-03-31 09:17:12,9,0,0,231.45244849335975,0.6247411530037571,9,27
T00008485,9437,1743029568,214.42687418720072,transport,Poland,True,0,2025-03-26 22:52:48,22,2,0,228.23553556451094,0.9394981971446459,3,0
T00002865,4183,1743383165,39.6693556050963,grocery,France,True,0,2025-03-31 01:06:05,1,0,0,73.10516971837245,0.5426340675757543,4,4
T00008091,2010,1740944577,124.77232232207116,transport,Poland,True,0,2025-03-02 19:42:57,19,6,1,182.388417760726,0.6841022245489241,4,8
T00009865,9876,1743413278,66.3398702147515,entertainment,Poland,True,0,2025-03-31 09:27:58,9,0,0,240.39626169933976,0.27596049017485075,2,5
T00004965,5901,1741540989,341.5949605358555,restaurant,Poland,True,0,2025-03-09 17:23:09,17,6,1,306.15292045490276,1.11576580758495,9,12
T00009601,9857,1741157984,40.84286127384337,online_retail,Poland,False,0,2025-03-05 06:59:44,6,2,0,196.43391143300158,0.2079216413087299,7,7
T00003267,4354,1741927260,55.18371266587614,restaurant,Poland,True,0,2025-03-14 04:41:00,4,4,0,213.6622009209987,0.2582755041743684,5,10
T00005059,2119,1741271162,15.029400796618969,grocery,Poland,True,0,2025-03-06 14:26:02,14,3,0,119.11199254361338,0.12617873713359204,7,11
T00004404,2291,1743290337,70.62119406447881,utilities,Poland,True,0,2025-03-29 23:18:57,23,5,1,97.5829005890091,0.7237046002753579,5,15
T00002415,9828,1742682803,32.02574267379743,transport,Germany,False,0,2025-03-22 22:33:23,22,5,1,66.7683742677384,0.4796543726731392,6,12
T00001821,3490,1741775170,88.42729170297666,restaurant,Poland,True,0,2025-03-12 10:26:10,10,2,0,205.47003471166283,0.4303658770830848,1,5
T00005233,8622,1742771608,93.03287509639422,grocery,Poland,True,0,2025-03-23 23:13:28,23,6,1,230.52190540118673,0.40357498752444065,9,2
T00003626,5490,1741725116,15.07530825927247,grocery,Poland,True,0,2025-03-11 20:31:56,20,1,0,58.11784181860062,0.25939208662162705,5,15
T00009114,1970,1742330265,18.345405241310495,restaurant,Poland,False,0,2025-03-18 20:37:45,20,1,0,281.33079857011614,0.06520937392760524,3,22
T00006556,2768,1742210317,33.86225799317393,grocery,Poland,True,0,2025-03-17 11:18:37,11,0,0,112.72331074565383,0.30040155642323096,1,19
T00005223,6752,1742440217,38.856760658666346,grocery,Poland,True,0,2025-03-20 03:10:17,3,3,0,311.98864269175374,0.12454543320365995,3,0
T00009913,6139,1741946192,471.6735819401,online_retail,Poland,False,1,2025-03-14 09:56:32,9,4,0,257.76219893053525,1.8298787948624387,2,9
T00003366,8273,1740904494,22.267656322758423,utilities,Poland,True,0,2025-03-02 08:34:54,8,6,1,120.3672809516823,0.18499758527981602,6,20
T00005634,8691,1741869019,72.78914288532812,utilities,Poland,True,0,2025-03-13 12:30:19,12,3,0,132.91051603496982,0.5476552575130829,9,22
T00003636,7040,1741101204,66.69303031865502,grocery,UK,True,0,2025-03-04 15:13:24,15,1,0,157.89834482425732,0.4223795404118082,2,21
T00007485,6053,1741087758,33.232609375759324,online_retail,Poland,False,0,2025-03-04 11:29:18,11,1,0,146.89999773218318,0.22622607140094358,5,15
T00009512,1411,1742990299,77.16006538733907,transport,Poland,True,0,2025-03-26 11:58:19,11,2,0,167.6735770700625,0.4601802307533387,6,4
T00000781,8594,1742221984,36.08064564463699,restaurant,Poland,False,0,2025-03-17 14:33:04,14,0,0,254.17871502217963,0.14194990969833407,7,28
T00008532,7909,1742124499,45.083427877033344,grocery,Poland,True,0,2025-03-16 11:28:19,11,6,1,76.42078696625885,0.5899367131215031,4,24
T00001381,3053,1740913019,20.093928778672915,entertainment,Spain,True,0,2025-03-02 10:56:59,10,6,1,184.56882684843438,0.10886956980646466,6,29
T00004081,8217,1741168241,108.08335798153198,utilities,Poland,True,0,2025-03-05 09:50:41,9,2,0,139.16636844917633,0.7766485479644035,3,25
T00007222,3037,1741545055,173.8190694882104,grocery,Poland,True,0,2025-03-09 18:30:55,18,6,1,245.47054122655717,0.7081056187829236,5,7
T00004700,6939,1741275528,54.5773738705537,grocery,Poland,True,0,2025-03-06 15:38:48,15,3,0,340.43245779482413,0.16031777411614212,9,23
T00002434,4135,1741290698,110.60421304236291,restaurant,Poland,True,0,2025-03-06 19:51:38,19,3,0,95.95899537518727,1.1526195393137948,8,24
T00001068,1859,1743152461,60.55688852945875,grocery,Poland,True,0,2025-03-28 09:01:01,9,4,0,142.75315722602957,0.4242069997343416,6,24
T00001678,3623,1741058018,22.53855230424699,grocery,Poland,True,0,2025-03-04 03:13:38,3,1,0,114.26070421562086,0.1972554996835534,1,20
T00004400,2219,1742232699,24.986714125276436,transport,Poland,False,0,2025-03-17 17:31:39,17,0,0,115.47173682092571,0.21638813802572301,5,3
T00005347,4131,1742325740,187.2725424471941,restaurant,Poland,False,0,2025-03-18 19:22:20,19,1,0,87.5844232089321,2.1381946193840498,5,10
T00001186,6804,1742396098,27.852427205552235,transport,Poland,True,0,2025-03-19 14:54:58,14,2,0,147.62465145662983,0.18867057046861113,6,16
T00004277,9600,1742080398,12.34093956336636,restaurant,Poland,True,0,2025-03-15 23:13:18,23,5,1,161.5939795469578,0.076370045455686,7,4
T00008226,4995,1743004429,27.82417468572012,transport,Poland,False,0,2025-03-26 15:53:49,15,2,0,100.3598776828913,0.2772440075468865,2,10
T00000142,5484,1742308531,143.1330471812968,restaurant,Poland,True,0,2025-03-18 14:35:31,14,1,0,148.41406473952546,0.9644170007236368,8,19
T00008480,5459,1742692472,59.72309786383732,grocery,Poland,False,0,2025-03-23 01:14:32,1,6,1,127.32043580339474,0.46907707695927414,8,13
T00008974,6049,1741476397,74.06599414198186,restaurant,Poland,False,0,2025-03-08 23:26:37,23,5,1,144.59050346898812,0.5122466024047533,9,16
T00005690,3934,1743130658,34.39957427141787,grocery,Poland,False,0,2025-03-28 02:57:38,2,4,0,109.6172746125933,0.31381526673594107,6,5
T00008451,5220,1742623845,50.45575819836871,grocery,UK,True,0,2025-03-22 06:10:45,6,5,1,172.66130779403358,0.2922238852641903,4,15
T00005078,8041,1741273204,154.69313558798243,grocery,Germany,True,0,2025-03-06 15:00:04,15,3,0,164.83791125197584,0.9384560530587783,4,12
T00004758,9272,1741014606,202.07596682526295,entertainment,Poland,False,0,2025-03-03 15:10:06,15,0,0,121.75552660787774,1.6596861962255138,7,12
T00000891,8820,1740859152,52.36907447145096,grocery,Poland,True,0,2025-03-01 19:59:12,19,5,1,136.83642374496057,0.38271297245430685,9,21
T00004393,6435,1742714149,164.74146236508443,entertainment,Poland,True,0,2025-03-23 07:15:49,7,6,1,274.0542487863439,0.6011271968766991,7,16
T00002259,3846,1742523356,32.01970792223658,restaurant,Poland,True,0,2025-03-21 02:15:56,2,4,0,121.27119845233655,0.26403390360507856,8,8
T00007010,3693,1742109742,29.507408158469868,transport,Poland,True,0,2025-03-16 07:22:22,7,6,1,155.5319774273131,0.18971923746201946,6,28
T00000768,4546,1741222179,22.28947295798303,transport,Germany,True,0,2025-03-06 00:49:39,0,3,0,108.81839586127803,0.20483184650504963,8,29
T00007025,9727,1743050972,22.59471784665705,utilities,Spain,True,0,2025-03-27 04:49:32,4,3,0,102.30802959830044,0.22084989746525624,6,20
T00002265,3173,1742053077,39.08090908203345,entertainment,Poland,True,0,2025-03-15 15:37:57,15,5,1,103.6418528625672,0.3770765188254221,6,21
T00001278,5088,1742981455,31.069165181032854,online_retail,Poland,True,0,2025-03-26 09:30:55,9,2,0,104.26640283422243,0.2979786809220899,2,9
T00009170,6435,1742320840,12.933727120573492,grocery,Poland,True,0,2025-03-18 18:00:40,18,1,0,274.0542487863439,0.047194039785373974,8,9
T00000332,1259,1741987225,18.878240620441243,grocery,Poland,True,0,2025-03-14 21:20:25,21,4,0,310.1676123255992,0.0608646417944623,8,13
T00001249,1874,1741993989,11.579982002532214,grocery,Poland,True,0,2025-03-14 23:13:09,23,4,0,141.72305431840516,0.08170852694520538,7,6
T00009854,3051,1743384640,64.94812544311995,grocery,Poland,True,0,2025-03-31 01:30:40,1,0,0,130.21945716446683,0.4987589939120283,4,16
T00003548,1404,1741615521,34.21381451233081,grocery,Poland,False,0,2025-03-10 14:05:21,14,0,0,222.81488744743615,0.15355264140688143,5,0
T00003717,7382,1743040635,127.75751635362563,transport,Poland,False,0,2025-03-27 01:57:15,1,3,0,93.45456418745975,1.3670548620542264,6,8
T00001106,7213,1741600086,137.04848461835277,transport,Poland,True,0,2025-03-10 09:48:06,9,0,0,193.84449169308292,0.7070022130695559,2,9
T00003377,9532,1742345563,90.49670213252955,restaurant,Spain,False,0,2025-03-19 00:52:43,0,2,0,157.99516597007153,0.5727814618687259,1,9
T00009587,9088,1741248454,15.54500101086851,online_retail,Spain,False,0,2025-03-06 08:07:34,8,3,0,110.25654242554052,0.14098937504199813,6,12
T00006698,3705,1740944923,76.44916716518432,online_retail,Poland,False,0,2025-03-02 19:48:43,19,6,1,154.6723413840474,0.4942652738110625,9,1
T00001662,2867,1741327627,23.228811196754595,transport,Poland,True,0,2025-03-07 06:07:07,6,4,0,125.90158454950551,0.18449975256364498,6,7
T00008885,6255,1742462633,81.86358783803139,utilities,Poland,True,0,2025-03-20 09:23:53,9,3,0,67.7849199566637,1.207696164432568,7,14
T00009290,9465,1743380566,53.7218435445628,grocery,Poland,False,0,2025-03-31 00:22:46,0,0,0,278.85295023308515,0.19265295023652523,9,2
T00004649,8103,1741191740,84.25841419250702,restaurant,Poland,False,0,2025-03-05 16:22:20,16,2,0,191.36233093238093,0.44030825597687906,8,20
T00000594,3797,1741727528,33.873672788016826,grocery,Poland,True,0,2025-03-11 21:12:08,21,1,0,130.85638282805755,0.2588614483752474,1,0
T00008372,2551,1740943524,29.014658982293053,online_retail,Poland,False,0,2025-03-02 19:25:24,19,6,1,138.60804142475496,0.20932882886195323,6,13
T00004913,5340,1743001622,39.242760855949754,online_retail,Poland,False,0,2025-03-26 15:07:02,15,2,0,175.51090935479797,0.22359157616020275,9,26
T00003224,7076,1743344677,19.140237447856062,grocery,Poland,False,0,2025-03-30 14:24:37,14,6,1,214.65810604385405,0.08916615263504545,5,26
T00004019,5411,1741179161,43.064710541539654,transport,Poland,False,0,2025-03-05 12:52:41,12,2,0,242.5904726186926,0.17752020545847827,4,18
T00008648,7857,1742149008,43.516392657394654,entertainment,Poland,True,0,2025-03-16 18:16:48,18,6,1,146.41978745188112,0.29720294923727936,5,22
T00002215,4327,1741742130,55.16656920913166,online_retail,Poland,True,0,2025-03-12 01:15:30,1,2,0,137.37488058600388,0.40157683103203495,9,28
T00008409,6035,1742019091,116.00120080306046,grocery,Poland,True,0,2025-03-15 06:11:31,6,5,1,470.70953721302453,0.2464390279616597,4,3
T00004407,8351,1741692466,55.23662499021024,restaurant,Poland,True,0,2025-03-11 11:27:46,11,1,0,90.8430142807017,0.6080448279658689,3,26
T00003949,2224,1741057654,56.504733090933556,grocery,France,False,0,2025-03-04 03:07:34,3,1,0,83.16699079897518,0.6794129804156607,4,13
T00007601,5662,1742213147,34.271868033838146,grocery,Poland,True,0,2025-03-17 12:05:47,12,0,0,224.93988371751837,0.15236012159087395,4,29
T00003724,6414,1741444963,19.907918629138976,online_retail,Poland,False,0,2025-03-08 14:42:43,14,5,1,61.21274616430794,0.3252250532217901,1,16
T00002528,5532,1742005254,40.798635429537434,grocery,UK,True,0,2025-03-15 02:20:54,2,5,1,114.4158552440954,0.3565820081709603,6,8
T00003974,1591,1741044862,26.000404503661606,grocery,Poland,False,0,2025-03-03 23:34:22,23,0,0,93.16122392677721,0.2790904134546084,4,14
T00007666,4515,1740975456,190.37520714488974,utilities,Poland,False,0,2025-03-03 04:17:36,4,0,0,80.8702206252514,2.3540829451557825,1,17
T00007098,8524,1741796991,62.93816122529386,grocery,Poland,True,0,2025-03-12 16:29:51,16,2,0,148.01734473598407,0.42520801421992505,6,26
T00007074,5235,1743272953,28.533415084478065,transport,Poland,True,0,2025-03-29 18:29:13,18,5,1,216.26576372609998,0.13193681049126002,6,6
T00002063,3275,1741234178,164.52700983720774,online_retail,Poland,False,0,2025-03-06 04:09:38,4,3,0,176.92065091273938,0.929948024656294,8,0
T00005224,7674,1742254401,183.81673354028914,grocery,Poland,True,0,2025-03-17 23:33:21,23,0,0,80.68015520629699,2.2783388687128165,3,5
T00003422,7157,1742349524,53.92431195453875,grocery,Poland,True,0,2025-03-19 01:58:44,1,2,0,328.7055284544387,0.16405051721548122,3,4
T00004157,3555,1742506343,21.560975667094226,grocery,Poland,False,0,2025-03-20 21:32:23,21,3,0,101.41627312953514,0.2125987773141221,3,17
T00001826,6480,1742385798,39.85187594423874,grocery,Poland,True,0,2025-03-19 12:03:18,12,2,0,140.37136002129574,0.2839031832290633,2,23
T00006461,4477,1743287141,36.40261176661453,entertainment,France,True,0,2025-03-29 22:25:41,22,5,1,122.8827868562493,0.29623849440523364,8,26
T00000874,1828,1741670288,45.26138520835763,online_retail,Poland,True,0,2025-03-11 05:18:08,5,1,0,107.25492473662337,0.4219982002644829,7,24
T00008563,2909,1740923332,78.64260771986774,entertainment,France,True,0,2025-03-02 13:48:52,13,6,1,264.0654116608538,0.29781487558420006,9,29
T00004690,1405,1743008067,165.18957264572748,entertainment,Poland,False,0,2025-03-26 16:54:27,16,2,0,78.59137168714763,2.1018792406793128,7,4
T00006064,4891,1741452948,53.160731220149685,transport,Poland,True,0,2025-03-08 16:55:48,16,5,1,123.2665695251835,0.431266412498718,6,7
T00006382,5839,1743260741,25.09842782586639,entertainment,Poland,True,0,2025-03-29 15:05:41,15,5,1,139.15679124690067,0.1803607829770607,1,23
T00009962,5383,1742407457,379.04331242068594,online_retail,China,False,1,2025-03-19 18:04:17,18,2,0,269.7480777284207,1.4051752124154242,7,28
T00000660,7016,1743219251,18.88107144148277,transport,Poland,True,0,2025-03-29 03:34:11,3,5,1,88.79012896886809,0.21264831643732512,2,5
T00001421,6551,1742911275,6.1341360641363085,online_retail,Poland,True,0,2025-03-25 14:01:15,14,1,0,177.9774561769193,0.03446580368043154,2,22
T00005932,9341,1742788840,84.30669041248815,restaurant,Poland,False,0,2025-03-24 04:00:40,4,0,0,131.047452126675,0.6433294890082593,5,20
T00004617,4479,1742335880,66.04644429738835,utilities,Poland,True,0,2025-03-18 22:11:20,22,1,0,95.22739506383,0.6935655884855199,7,15
T00003702,2224,1741084613,100.0039652008705,entertainment,Spain,False,0,2025-03-04 10:36:53,10,1,0,83.16699079897518,1.2024478009862392,1,5
T00007780,6530,1741972117,68.20134499102086,online_retail,Poland,False,0,2025-03-14 17:08:37,17,4,0,397.1306975201633,0.17173526352129478,5,21
T00007299,5360,1742455465,251.2830401580946,transport,Poland,True,0,2025-03-20 07:24:25,7,3,0,87.27780396545158,2.879117355628741,6,8
T00005571,7160,1741318664,167.5876988323713,grocery,Poland,True,0,2025-03-07 03:37:44,3,4,0,47.34417958691879,3.5397740608156156,7,9
T00003091,6230,1740914338,579.5578423025313,grocery,Spain,True,0,2025-03-02 11:18:58,11,6,1,206.1973611890127,2.810694758461406,2,16
T00006506,2011,1740948659,71.54084917285972,grocery,Poland,False,0,2025-03-02 20:50:59,20,6,1,285.82885113888653,0.25029261002801095,8,25
T00001582,1649,1742564791,71.92839312787598,grocery,Poland,True,0,2025-03-21 13:46:31,13,4,0,250.44056126288174,0.2872074426169904,5,11
T00009339,1482,1742261384,58.65682482618107,entertainment,Poland,False,0,2025-03-18 01:29:44,1,1,0,14.256877256480886,4.114282796361796,9,19
T00009283,1837,1742890902,159.73655645019448,online_retail,Poland,True,0,2025-03-25 08:21:42,8,1,0,216.28816527189124,0.7385358151676633,1,15
T00007925,2793,1741635317,65.66803204847135,entertainment,Germany,True,0,2025-03-10 19:35:17,19,0,0,177.55099691507363,0.3698544823146318,3,14
T00006198,3073,1743247482,42.52354048523455,grocery,Poland,True,0,2025-03-29 11:24:42,11,5,1,577.5930533180054,0.07362197353475157,8,15
